ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13201132,JG412939,9/6/23 0:22,023XX N KEDVALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,TRUE,2525,25,35,20,08B,1148328,1915262,2023,9/14/23 15:43,41.92342294,-87.73041337,"(41.923422944, -87.730413365)"
13201785,JG413705,9/6/23 14:51,055XX S MAPLEWOOD AVE,460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,824,8,15,63,08B,1160312,1867892,2023,9/14/23 15:43,41.7931952,-87.6876885,"(41.793195202, -87.687688498)"
13202277,JG413065,9/6/23 4:30,014XX S SPRINGFIELD AVE,479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,FALSE,TRUE,1011,10,24,29,04B,1150613,1892785,2023,9/14/23 15:43,41.86169934,-87.72260523,"(41.861699337, -87.722605232)"
13201312,JG413178,9/6/23 8:40,028XX W DIVISION ST,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,1211,12,26,24,6,1157398,1907857,2023,9/14/23 15:43,41.9029232,-87.69728851,"(41.902923197, -87.697288509)"
13202221,JG414092,9/6/23 17:12,024XX W POTOMAC AVE,820,THEFT,$500 AND UNDER,STREET,TRUE,FALSE,1423,14,26,24,6,1159989,1908574,2023,9/14/23 15:43,41.90483759,-87.68775144,"(41.904837592, -87.687751444)"
13201736,JG413766,9/6/23 14:25,038XX W 81ST PL,560,ASSAULT,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,834,8,18,70,08A,1152277,1850267,2023,9/14/23 15:43,41.7449912,-87.71761499,"(41.744991196, -87.717614993)"
13203684,JG414763,9/6/23 20:00,027XX W DEVON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2412,24,50,2,7,1156740,1942345,2023,9/14/23 15:43,41.99757383,-87.69876753,"(41.997573831, -87.698767532)"
13201660,JG413504,9/6/23 12:36,074XX S ASHLAND AVE,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,WAREHOUSE,FALSE,FALSE,735,7,17,67,04A,1166969,1855475,2023,9/14/23 15:43,41.75898158,-87.66363247,"(41.75898158, -87.663632474)"
13208431,JG421364,9/2/23 9:00,020XX W ESTES AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,2424,24,49,1,11,1161317,1947375,2023,9/14/23 15:41,42.01128199,-87.68178964,"(42.011281985, -87.681789636)"
13204079,JG416361,9/6/23 16:13,069XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,832,8,16,66,14,1161574,1858541,2023,9/14/23 15:43,41.76750868,-87.68332005,"(41.767508679, -87.683320046)"
13202339,JG414302,9/6/23 22:30,010XX N LARAMIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1531,15,37,25,14,1141503,1906453,2023,9/14/23 15:43,41.89937901,-87.75570919,"(41.899379012, -87.755709189)"
13202793,JG414928,9/6/23 21:00,006XX N CENTRAL PARK AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1122,11,27,23,08B,1152270,1904012,2023,9/14/23 15:43,41.89247493,-87.71622631,"(41.892474929, -87.71622631)"
13208306,JG421352,8/24/23 19:45,015XX N DAMEN AVE,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,1424,14,1,24,6,1162780,1910414,2023,9/14/23 15:41,41.90982859,-87.67744759,"(41.90982859, -87.677447594)"
13201560,JG413320,9/6/23 10:13,055XX S THROOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,713,7,16,67,14,1168606,1867922,2023,9/14/23 15:43,41.79310257,-87.65727433,"(41.793102569, -87.65727433)"
13202170,JG414216,9/6/23 21:25,079XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,FALSE,611,6,17,71,26,1167051,1852159,2023,9/14/23 15:43,41.74988027,-87.66342658,"(41.749880266, -87.663426578)"
13202613,JG414665,9/7/23 0:00,0000X S LOTUS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - YARD (FRONT / BACK),TRUE,FALSE,1522,15,29,25,15,1139888,1899379,2023,9/14/23 15:43,41.87999676,-87.7618142,"(41.879996761, -87.761814204)"
13201956,JG413720,9/6/23 14:15,053XX S BISHOP ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),FALSE,TRUE,934,9,16,61,04A,1167574,1869311,2023,9/14/23 15:43,41.79693636,-87.66101873,"(41.796936356, -87.661018732)"
13208557,JG421479,9/1/23 10:00,065XX S NORMAL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,722,7,6,68,14,1174224,1861353,2023,9/14/23 15:41,41.77495344,-87.6368689,"(41.774953436, -87.636868902)"
13202711,JG414850,9/6/23 22:00,065XX N CALIFORNIA AVE,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2412,24,50,2,7,1156475,1943324,2023,9/14/23 15:43,42.00026563,-87.69971572,"(42.000265632, -87.699715722)"
13201612,JG413359,9/6/23 10:30,047XX N MELVINA AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1622,16,41,15,08A,1134197,1931062,2023,9/14/23 15:43,41.96704074,-87.78196317,"(41.967040741, -87.781963169)"
13201888,JG413924,9/6/23 16:35,010XX W WILSON AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESTAURANT,FALSE,FALSE,1914,19,46,3,04B,1168561,1930719,2023,9/14/23 15:43,41.96542318,-87.65562101,"(41.965423179, -87.655621013)"
13202192,JG414255,9/6/23 20:20,111XX S BELL AVE,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,APARTMENT,FALSE,FALSE,2212,22,19,75,24,1163375,1830798,2023,9/14/23 15:43,41.69133997,-87.67749338,"(41.691339972, -87.677493383)"
13201444,JG413221,9/6/23 8:30,048XX W WRIGHTWOOD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,2521,25,31,19,04A,1143786,1916862,2023,9/14/23 15:43,41.92789992,-87.74706232,"(41.927899924, -87.747062318)"
13203164,JG415352,9/6/23 22:15,008XX E 63RD ST,031A,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,313,3,20,42,3,1182734,1863414,2023,9/14/23 15:43,41.78041566,-87.60560879,"(41.780415657, -87.605608794)"
13201794,JG413734,9/6/23 14:30,042XX W MONROE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1115,11,28,26,14,1148054,1899322,2023,9/14/23 15:43,41.87968721,-87.73183081,"(41.87968721, -87.731830814)"
13203004,JG415117,9/6/23 15:00,048XX W KAMERLING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,2533,25,37,25,14,1143794,1908542,2023,9/14/23 15:43,41.90506883,-87.74724185,"(41.905068825, -87.747241853)"
13202629,JG414750,9/6/23 19:00,005XX E 33RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,211,2,4,35,14,1180360,1883173,2023,9/14/23 15:43,41.83469081,-87.61370565,"(41.834690813, -87.613705645)"
13206117,JG418556,9/6/23 5:00,055XX W LAKE ST,281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,1523,15,37,25,2,1139343,1902197,2023,9/14/23 15:43,41.88773966,-87.76374673,"(41.887739656, -87.763746728)"
13202931,JG414680,9/6/23 18:00,048XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,1186953,1873098,2023,9/14/23 15:43,41.80689027,-87.58983438,"(41.806890268, -87.589834384)"
13205201,JG417634,9/6/23 14:19,0000X E 11TH ST,820,THEFT,$500 AND UNDER,ALLEY,FALSE,FALSE,123,1,4,32,6,1176612,1895734,2023,9/14/23 15:43,41.86924442,-87.62707888,"(41.869244422, -87.62707888)"
13202714,JG414610,9/6/23 21:00,035XX N NEENAH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1632,16,38,17,7,1132077,1922909,2023,9/14/23 15:43,41.94470522,-87.78994836,"(41.944705219, -87.789948362)"
13203670,JG415858,9/6/23 15:00,007XX W MELROSE ST,920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,FALSE,FALSE,1925,19,44,6,7,1170800,1921867,2023,9/14/23 15:43,41.9410841,-87.64764917,"(41.9410841, -87.647649169)"
13203096,JG415303,9/6/23 21:00,016XX W JULIAN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1433,14,1,24,7,1165217,1909893,2023,9/14/23 15:43,41.90834745,-87.66850993,"(41.908347446, -87.668509926)"
13201853,JG413908,9/6/23 16:00,014XX N CLAREMONT AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,6,1160479,1909519,2023,9/14/23 15:43,41.90742061,-87.68592533,"(41.907420613, -87.685925328)"
13201505,JG413382,9/6/23 11:10,116XX S MARSHFIELD AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,2234,22,21,75,6,1167467,1827551,2023,9/14/23 15:43,41.68234318,-87.66260466,"(41.682343181, -87.662604657)"
13204446,JG415032,9/6/23 0:30,012XX W MONTROSE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1913,19,46,3,6,1166978,1929347,2023,9/14/23 15:43,41.96169257,-87.66148088,"(41.961692571, -87.661480876)"
13208114,JG421208,4/9/23 0:00,007XX W DIVERSEY PKWY,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1934,19,44,6,6,1170960,1918833,2023,9/14/23 15:41,41.93275517,-87.64715037,"(41.932755165, -87.647150367)"
13202286,JG414292,9/6/23 21:30,003XX W 77TH ST,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,623,6,17,69,08B,1175176,1853886,2023,9/14/23 15:43,41.75444191,-87.6336017,"(41.754441912, -87.633601696)"
13206378,JG418524,9/6/23 11:30,003XX E 60th St,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,232,2,20,40,6,1179736,1865310,2023,9/14/23 15:43,41.78568756,-87.61654192,"(41.785687563, -87.616541923)"
13202896,JG414970,9/7/23 0:00,040XX W 26TH ST,560,ASSAULT,SIMPLE,DRUG STORE,FALSE,FALSE,1031,10,22,30,08A,1150021,1886423,2023,9/14/23 15:43,41.84425276,-87.72494385,"(41.844252757, -87.724943845)"
13206954,JG419891,9/6/23 2:00,018XX N LEAVITT ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1434,14,32,22,6,1161402,1912292,2023,9/14/23 15:43,41.91501076,-87.68245744,"(41.915010762, -87.682457437)"
13202507,JG414537,9/6/23 16:30,048XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,222,2,4,39,14,1186381,1873151,2023,9/14/23 15:43,41.80704926,-87.59193059,"(41.807049263, -87.591930589)"
13201751,JG413719,9/6/23 12:30,134XX S BALTIMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,433,4,10,55,14,1199105,1816488,2023,9/14/23 15:43,41.65125085,-87.54716206,"(41.651250849, -87.547162057)"
13201149,JG412968,9/6/23 0:56,083XX S ABERDEEN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,613,6,17,71,08B,1170440,1849414,2023,9/14/23 15:43,41.74227454,-87.65108758,"(41.742274536, -87.651087579)"
13201629,JG413587,9/6/23 7:15,020XX N SAWYER AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1413,14,26,22,6,1154178,1913551,2023,9/14/23 15:43,41.91861294,-87.70896398,"(41.918612938, -87.708963978)"
13203314,JG415069,9/6/23 15:36,033XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1922,19,32,6,6,1165066,1922064,2023,9/14/23 15:43,41.9417486,-87.66871808,"(41.941748603, -87.668718084)"
13201254,JG413005,9/6/23 3:07,111XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,531,5,9,50,14,1182905,1831186,2023,9/14/23 15:43,41.69197441,-87.60598043,"(41.691974413, -87.605980429)"
13202807,JG414865,9/6/23 15:00,008XX E 103RD ST,460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,512,5,9,50,08B,1183988,1836860,2023,9/14/23 15:43,41.70751943,-87.60183902,"(41.707519433, -87.601839023)"
13203920,JG416051,9/6/23 16:43,010XX W WILSON AVE,430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESTAURANT,FALSE,FALSE,1914,19,46,3,04B,1168561,1930719,2023,9/14/23 15:43,41.96542318,-87.65562101,"(41.965423179, -87.655621013)"
13201641,JG413223,9/6/23 8:58,070XX S LOWE AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,732,7,6,68,08A,1173185,1858173,2023,9/14/23 15:43,41.76625017,-87.64077159,"(41.76625017, -87.640771585)"
13201429,JG413151,9/6/23 6:30,041XX W FLETCHER ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2523,25,31,21,7,1148093,1920619,2023,9/14/23 15:43,41.93812756,-87.7311386,"(41.938127563, -87.731138599)"
13201625,JG413419,9/6/23 11:06,008XX W 119TH ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CONVENIENCE STORE,FALSE,FALSE,524,5,21,53,04A,1172868,1825938,2023,9/14/23 15:43,41.67779976,-87.64288112,"(41.677799762, -87.642881123)"
13202200,JG414163,9/6/23 19:41,051XX S INDIANA AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,231,2,3,40,5,1178476,1870802,2023,9/14/23 15:43,41.80078686,-87.62099479,"(41.800786864, -87.620994789)"
13201907,JG413950,9/6/23 17:00,006XX N MAYFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1511,15,29,25,7,1137029,1903826,2023,9/14/23 15:43,41.89225168,-87.77220549,"(41.892251677, -87.772205489)"
13201526,JG413255,9/6/23 9:23,016XX E 69TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,TRUE,TRUE,332,3,5,43,08B,1188480,1859563,2023,9/14/23 15:43,41.76971283,-87.5846662,"(41.769712828, -87.584666196)"
13201920,JG414012,9/6/23 18:02,003XX N CENTRAL AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,1523,15,37,25,08B,1138983,1901704,2023,9/14/23 15:43,41.88639335,-87.76508077,"(41.886393351, -87.765080772)"
13201083,JG412935,9/6/23 0:05,048XX N WASHTENAW AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,ALLEY,FALSE,FALSE,2031,20,40,4,17,1157487,1932312,2023,9/14/23 15:43,41.97002759,-87.6962941,"(41.970027594, -87.696294098)"
13201982,JG414034,9/6/23 18:11,050XX W FOSTER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1623,16,45,12,08B,1141924,1934111,2023,9/14/23 15:43,41.97526748,-87.75347571,"(41.975267479, -87.753475707)"
13204889,JG417235,9/6/23 19:30,040XX W LEXINGTON ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1132,11,24,26,7,1149630,1896473,2023,9/14/23 15:43,41.87183878,-87.72611793,"(41.871838775, -87.726117926)"
13202242,JG413033,9/6/23 4:02,022XX N TRIPP AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,TRUE,TRUE,2522,25,35,20,20,1147683,1914546,2023,10/18/23 15:41,41.92147059,-87.73280178,"(41.921470593, -87.732801776)"
13202225,JG414243,9/6/23 21:25,057XX N WINTHROP AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,2022,20,48,77,08A,1167828,1938278,2023,9/14/23 15:43,41.98618117,-87.658097,"(41.986181172, -87.658097002)"
13201834,JG413917,9/6/23 16:20,013XX N HOYNE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,FALSE,FALSE,1424,14,1,24,15,1162150,1909199,2023,9/14/23 15:43,41.90650774,-87.67979596,"(41.906507737, -87.679795958)"
13202855,JG414591,9/6/23 15:15,019XX S ARCHER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SCHOOL - PUBLIC GROUNDS,FALSE,TRUE,131,1,3,33,08B,1176341,1890924,2023,9/14/23 15:43,41.85605158,-87.62821881,"(41.856051578, -87.628218813)"
13202138,JG414167,9/6/23 20:00,035XX W BELMONT AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1732,17,35,21,6,1152045,1921047,2023,9/14/23 15:43,41.93922493,-87.71660276,"(41.939224931, -87.716602756)"
13203048,JG414176,9/6/23 7:30,033XX W ALTGELD ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1413,14,35,22,6,1153563,1916420,2023,9/14/23 15:43,41.92649798,-87.71114707,"(41.926497977, -87.711147073)"
13207457,JG419448,9/6/23 14:20,032XX N OCONTO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1631,16,29,17,11,1127183,1920736,2023,9/14/23 15:43,41.93882597,-87.80798602,"(41.938825971, -87.807986017)"
13202295,JG414305,9/6/23 22:25,057XX S CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,813,8,13,56,14,1145661,1866093,2023,9/14/23 15:43,41.78854784,-87.74145836,"(41.788547837, -87.741458362)"
13203232,JG415468,9/6/23 1:00,017XX N LUNA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2532,25,37,25,6,1139132,1910993,2023,9/14/23 15:43,41.91188078,-87.76430735,"(41.911880784, -87.764307348)"
13202939,JG414564,9/6/23 18:00,048XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,1186381,1873144,2023,9/14/23 15:43,41.80703006,-87.59193081,"(41.807030055, -87.591930811)"
13203527,JG415578,9/6/23 21:30,043XX N TROY ST,917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",APARTMENT,FALSE,FALSE,1724,17,33,16,7,1154605,1928647,2023,9/14/23 15:43,41.96002893,-87.70698989,"(41.960028926, -87.706989887)"
13208574,JG413480,9/6/23 8:00,108XX S AVENUE H,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SCHOOL - PUBLIC BUILDING,FALSE,TRUE,432,4,10,52,08B,1202852,1833756,2023,9/14/23 15:43,41.69854131,-87.53286584,"(41.698541312, -87.532865844)"
13208576,JG420847,7/7/23 4:00,091XX S MARQUETTE AVE,820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,423,4,7,48,6,1195849,1844794,2023,9/14/23 15:41,41.72900636,-87.55814297,"(41.729006364, -87.558142967)"
13202108,JG413998,9/6/23 18:05,002XX E CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,FALSE,FALSE,1833,18,2,8,14,1178058,1905778,2023,9/14/23 15:43,41.89677291,-87.62146443,"(41.896772914, -87.621464432)"
13202318,JG414200,9/6/23 20:30,073XX S MAY ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,733,7,17,68,04A,1169923,1856132,2023,9/14/23 15:43,41.76072086,-87.65278717,"(41.760720857, -87.652787167)"
13204315,JG416732,9/7/23 0:00,126XX S TORRENCE AVE,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,433,4,10,55,6,1195862,1821766,2023,9/14/23 15:43,41.66581486,-87.55885388,"(41.665814864, -87.558853882)"
13202354,JG414329,9/6/23 23:50,031XX W LEXINGTON ST,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,TRUE,1134,11,24,27,04B,1155568,1896532,2023,9/14/23 15:43,41.87188334,-87.7043154,"(41.87188334, -87.704315401)"
13202875,JG414013,9/6/23 17:47,0000X S DEARBORN ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,112,1,34,32,11,1175945,1900240,2023,9/14/23 15:43,41.88162419,-87.62939191,"(41.881624191, -87.629391908)"
13202376,JG413623,9/6/23 13:50,008XX N LA SALLE DR,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1832,18,2,8,7,1174994,1905840,2023,9/14/23 15:43,41.89701226,-87.63271602,"(41.897012256, -87.632716018)"
13208009,JG421109,9/1/23 13:00,027XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,133,1,4,35,11,1178045,1886507,2023,9/14/23 15:41,41.84389246,-87.62209863,"(41.843892459, -87.622098627)"
13201728,JG413482,9/6/23 11:40,057XX S CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,TRUE,FALSE,813,8,13,56,15,1145654,1866253,2023,9/14/23 15:43,41.78898704,-87.74147999,"(41.788987036, -87.74147999)"
13201224,JG413024,9/6/23 3:50,047XX W IRVING PARK RD,1330,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,FALSE,FALSE,1722,17,45,15,26,1143937,1926169,2023,9/14/23 15:43,41.95343636,-87.74627323,"(41.953436358, -87.746273229)"
13201675,JG413495,9/6/23 11:58,076XX S EAST END AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,414,4,8,43,6,1188859,1854758,2023,9/14/23 15:43,41.75651843,-87.58343052,"(41.756518432, -87.583430519)"
13201974,JG413907,9/6/23 16:15,021XX N CALIFORNIA AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,TRUE,1414,14,1,22,20,1157345,1914452,2023,9/14/23 15:43,41.92102149,-87.69730355,"(41.921021491, -87.69730355)"
13201218,JG412982,9/6/23 1:45,036XX N WESTERN AVE,330,ROBBERY,AGGRAVATED,RESTAURANT,TRUE,FALSE,1921,19,47,5,3,1159732,1924004,2023,12/21/23 15:40,41.94718389,-87.68826909,"(41.947183891, -87.688269091)"
13208289,JG421455,7/17/23 13:00,029XX W 71ST ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,831,8,18,66,11,1158093,1857414,2023,9/14/23 15:41,41.7644875,-87.69611012,"(41.764487502, -87.696110119)"
13201707,JG413732,9/6/23 14:45,094XX S WESTERN AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2221,22,19,72,11,1162034,1841932,2023,9/14/23 15:43,41.72192149,-87.68209468,"(41.72192149, -87.682094682)"
13202022,JG414099,9/6/23 18:50,025XX W 51ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,SIDEWALK,FALSE,TRUE,923,9,15,63,08A,1160392,1870774,2023,9/14/23 15:43,41.80110214,-87.68731572,"(41.801102138, -87.687315724)"
13201379,JG413144,9/6/23 7:00,040XX N ELSTON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1723,17,45,16,08B,1150910,1926680,2023,9/14/23 15:43,41.95470465,-87.72062622,"(41.954704646, -87.720626224)"
13203353,JG415538,9/6/23 14:04,039XX N BERNARD ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,1732,17,35,16,26,1152695,1925975,2023,9/14/23 15:43,41.95273487,-87.71408296,"(41.95273487, -87.714082963)"
13201768,JG413831,9/6/23 13:00,014XX W SHERWIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,2423,24,49,1,14,1165311,1948754,2023,9/14/23 15:43,42.01498163,-87.66705459,"(42.014981628, -87.667054591)"
13202102,JG414094,9/6/23 18:55,015XX W DEVON AVE,560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,2432,24,49,1,08A,1165030,1942601,2023,9/14/23 15:43,41.99810367,-87.66826445,"(41.998103671, -87.668264445)"
13201158,JG412928,9/6/23 0:02,132XX S ELLIS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,533,5,10,54,08B,1185526,1817951,2023,9/14/23 15:43,41.65559462,-87.59679886,"(41.655594621, -87.596798862)"
13202480,JG413174,9/6/23 8:48,050XX S LAKE SHORE DR W,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,222,2,5,39,6,1188637,1871936,2023,9/14/23 15:43,41.80366152,-87.58369528,"(41.803661521, -87.583695281)"
13201677,JG413600,9/6/23 12:24,025XX W TOUHY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,2411,24,50,2,11,1158075,1947687,2023,9/14/23 15:43,42.01220521,-87.69370974,"(42.012205212, -87.693709742)"
13202249,JG414232,9/6/23 20:20,013XX W 76TH ST,530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,TRUE,612,6,17,71,04A,1168613,1854368,2023,9/14/23 15:43,41.75590855,-87.65763916,"(41.755908546, -87.65763916)"
13203854,JG416014,9/6/23 10:00,100XX W OHARE ST,820,THEFT,$500 AND UNDER,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,FALSE,FALSE,1651,16,41,76,6,1100658,1934241,2023,9/14/23 15:43,41.97629041,-87.90522722,"(41.976290414, -87.905227221)"
13203505,JG414425,9/6/23 19:00,061XX S TROY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,823,8,15,66,14,1156436,1863832,2023,9/14/23 15:43,41.78213298,-87.70201083,"(41.782132982, -87.702010828)"
13207889,JG420911,9/4/23 5:00,017XX W 18TH PL,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1234,12,25,31,6,1164989,1891117,2023,9/14/23 15:41,41.85682944,-87.66988071,"(41.856829444, -87.669880705)"
13203258,JG415488,9/7/23 0:00,0000X E 21ST ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,131,1,3,33,26,1177315,1890284,2023,9/14/23 15:43,41.85427337,-87.62466317,"(41.854273371, -87.624663171)"
